NP,CLAVE,NOMBRE
8693,8031100048,DOCTORADO EN PSICOLOGÍA EDUCATIVA
8694,6041400031,ESPECIALIDAD EN CONTABILIDAD DE LOS GOBIERNOS
8695,6041300028,ESPECIALIDAD EN FINANZAS DE LOS GOBIERNOS LOCALES
8696,7041400087,MAESTRÍA EN CONTABILIDAD DE LOS GOBIERNOS
8697,7041300072,MAESTRÍA EN FINANZAS DE LOS GOBIERNOS LOCALES
8698,6042100100,ESPECIALIDAD EN PLANEACIÓN Y ORGANIZACIÓN DE EVENTOS
8699,7062000023,MAESTRÍA EN INDUSTRIA 4.0
8700,7102100015,MAESTRÍA EN LOGÍSTICA Y TRANSPORTE
8701,7041000032,MAESTRÍA EN GERENCIA COMERCIAL Y VENTAS
8702,7051000018,MAESTRÍA EN GESTIÓN AMBIENTAL Y EFICIENCIA ENERGÉTICA
8703,7012000105,MAESTRÍA EN ATENCIÓN A LAS NECESIDADES EDUCATIVAS DEL DESARROLLO
8704,7041100120,MAESTRÍA EN NEGOCIOS INTERNACIONALES Y COMERCIO EXTERIOR
8705,7061100035,MAESTRÍA EN CIENCIAS COMPUTACIONALES Y MATEMÁTICAS APLICADAS
8706,7071100028,"MAESTRÍA EN DISEÑO INDUSTRIAL, INNOVACIÓN Y DESARROLLO DEL PRODUCTO"
8707,7041200163,MAESTRÍA EN COMUNICACIÓN Y MARKETING POLÍTICO
8708,7011000086,MAESTRÍA EN MÉTODOS DE ENSEÑANZA EN EDUCACIÓN PERSONALIZADA
8709,7061000018,MAESTRÍA EN DIRECCIÓN Y GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN
8710,7053100025,"MAESTRÍA EN DIDÁCTICA DE LA CIENCIA, TECNOLOGÍA, INGENIERÍA Y MATEMÁTICAS"
8711,7042100382,MAESTRÍA EN ADMINISTRACIÓN DE ALTA DIRECCIÓN
8712,7033100397,MAESTRÍA EN AMPARO FISCAL
8713,7033100398,MAESTRÍA EN CUMPLIMIENTO NORMATIVO PENAL EMPRESARIAL
8714,7033100399,MAESTRÍA EN DERECHO PROCESAL LABORAL
8715,7033100400,MAESTRÍA EN DIRECCIÓN Y ADMINISTRACIÓN DE CENTROS PENITENCIARIOS
8716,7042100383,MAESTRÍA EN GESTIÓN DEL RIESGO EMPRESARIAL
8717,7104100030,MAESTRÍA EN INTELIGENCIA POLICIAL Y SEGURIDAD PÚBLICA
8718,7042100384,MAESTRÍA EN MIGRACIÓN
8719,7104100031,MAESTRÍA EN PREVENCIÓN Y COMBATE CONTRA LAS OPERACIONES CON RECURSOS DE PROCEDENCIA ILÍCITA
8720,7033100401,MAESTRÍA EN DERECHO PROCESAL MILITAR EN EL SISTEMA PENAL ACUSATORIO
8721,8042300013,DOCTORADO EN BUEN GOBIERNO Y GESTIÓN PÚBLICA
8722,7012604084,MAESTRÍA EN DOCENCIA DE LA LENGUA Y LITERATURA ESPAÑOLA
8723,7012604085,MAESTRÍA EN EDUCACIÓN Y LETRAS
8724,7011200129,MAESTRÍA EN EDUCACIÓN Y DESARROLLO FORMATIVO
8725,6011000019,ESPECIALIDAD EN EDUCACIÓN INCLUSIVA
8726,7051300089,MAESTRÍA EN SISTEMAS DE GESTIÓN AMBIENTAL
8727,7042100385,MAESTRÍA EN GESTIÓN DE RIESGO EMPRESARIAL
8728,6033100183,ESPECIALIDAD EN DERECHO NOTARIAL Y REGISTRAL
8729,7042100386,MAESTRÍA EN ALTA DIRECCIÓN E INTELIGENCIA COMPETITIVA
8730,7033100402,MAESTRÍA EN JUSTICIA PARA ADOLESCENTES
8731,7033100403,MAESTRÍA EN ANTICORRUPCIÓN Y SISTEMA DE JUSTICIA
8732,8033100070,DOCTORADO EN JUSTICIA PARA ADOLESCENTES
8733,8033100071,DOCTORADO EN CUMPLIMIENTO NORMATIVO PENAL EMPRESARIAL
8734,8104100005,DOCTORADO EN FUNCIÓN POLICIAL
8735,8042100050,DOCTORADO EN MIGRACIÓN
8736,7011400061,MAESTRÍA EN EDUCACIÓN CON TECNOLOGÍAS DEL APRENDIZAJE Y CONOCIMIENTO EN ENTORNOS VIRTUALES
8737,7012602010,MAESTRÍA EN EDUCACIÓN MUSICAL CON ÉNFASIS EN DIRECCIÓN CORAL
8738,8091345020,DOCTORADO EN INVESTIGACIÓN QUÍMICO BIOLÓGICA
8739,7095200018,MAESTRÍA EN BIOMÉDICA TRASLACIONAL
8740,8092100002,DOCTORADO EN CIENCIAS DE LA ENFERMERÍA
8741,7093100008,MAESTRÍA EN INVESTIGACIÓN ODONTOLÓGICA
8742,7101100038,MAESTRÍA EN GESTIÓN DE ENTIDADES DEPORTIVAS
8743,7042100387,MAESTRÍA EN GESTIÓN Y DESARROLLO DEL TALENTO HUMANO
8744,7042100388,MAESTRÍA EN COACHING EMPRESARIAL
8745,7011100084,MAESTRÍA EN PEDAGOGÍA PÓLITICA Y ADMINISTRACIÓN EDUCATIVA
8746,8011100026,DOCTORADO EN PEDAGOGÍA MODERNA
8747,6011200025,ESPECIALIDAD EN INNOVACIÓN Y TECNOLOGÍA EDUCATIVA
8748,6042100101,ESPECIALIDAD EN GESTIÓN DE PROYECTOS DE ARQUITECTURA Y URBANISMO
8749,7061300051,MAESTRÍA EN CIENCIAS DE DATOS APLICADA A LA INTELIGENCIA DE NEGOCIOS
8750,7042000123,MAESTRÍA EN COMPETENCIAS PROFESIONALES DE PROYECTOS
8751,7051300090,MAESTRÍA EN PROYECTOS DE GESTIÓN AMBIENTAL
8752,7042100389,"MAESTRÍA EN GESTIÓN INTEGRADA AL MEDIO AMBIENTE, CALIDAD Y PREVENCIÓN"
8753,7031100270,MAESTRÍA EN PSICOLOGÍA CRIMINAL CON ENFOQUE EN PSICOLOGÍA FORENSE
8754,7061300052,MAESTRÍA EN TRANSFORMACIÓN DIGITAL
8755,7041200164,MAESTRÍA EN MARKETING DIGITAL Y BIG DATA
8756,7101100039,MAESTRÍA EN ENTRENAMIENTO DEPORTIVO EN FUTBOL
8757,7101100040,MAESTRÍA EN ENTRENAMIENTO DEPORTIVO EN BALONCESTO
8758,6042100102,ESPECIALIDAD EN COACHING ORGANIZACIONAL
8759,7011200130,MAESTRÍA EN PEDAGOGÍA POLÍTICA Y ADMINISTRACIÓN EDUCATIVA
8760,7033100404,MAESTRÍA EN DERECHO PENAL CON ESPECIALIDAD EN JUICIOS ORALES
8761,7042500169,MAESTRÍA EN GERENCIA DE INSTITUCIONES DE SALUD
8762,7095600064,MAESTRÍA EN EDUCACIÓN MÉDICA CONTEMPORÁNEA
8763,7011200131,MAESTRÍA EN INNOVACIÓN EDUCATIVA Y HERRAMIENTAS DE COGNICIÓN
8764,7033100405,MAESTRÍA EN DERECHO APLICADO A INDUSTRIAS TECNOLÓGICAS
8765,6051300013,ESPECIALIDAD EN ESTRATEGIAS PARA CONFLICTOS SOCIOAMBIENTALES
8766,6011000020,ESPECIALIDAD EN PRÁCTICAS NARRATIVAS EN CONTEXTOS EDUCATIVOS
8767,6042000021,ESPECIALIDAD EN LIDERAZGO DIRECTIVO Y GESTIÓN EMPRESARIAL
8768,7012000106,MAESTRÍA EN EDUCACIÓN Y DOCENCIA BASADA EN COMPETENCIAS Y GESTIÓN EN TECNOLOGÍA EDUCATIVA
8769,6031300029,ESPECIALIDAD EN DERECHOS HUMANOS Y GARANTÍAS
8770,6033100184,ESPECIALIDAD EN DERECHO PROCESAL CONSTITUCIONAL
8771,6041100062,ESPECIALIDAD EN VALUACIÓN EN NEGOCIOS EN MARCHA  
8772,6033100185,Especialidad en Derecho Mexicano
8773,6033100186,ESPECIALIDAD EN DERECHO DE LA SEGURIDAD NACIONAL 
8774,6033100187,ESPECIALIDAD EN DERECHO AMBIENTAL Y MINERÍA
8775,6033100188,ESPECIALIDAD EN AUDITORÍA LEGAL  
8776,6042000022,ESPECIALIDAD EN COMPETENCIA ECONÓMICA
8777,6041400032,ESPECIALIDAD EN CUMPLIMIENTO FISCAL DE LA UNIDAD DE INTELIGENCIA FINANCIERA 
8778,7042100390,"MAESTRÍA EN ALTA DIRECCIÓN, DESARROLLO HUMANO Y COACHING INTEGRAL"
8779,7031400043,MAESTRÍA EN BIOECONOMÍA
8780,7042500170,MAESTRÍA EN DIRECCIÓN Y ADMINISTRACIÓN HOSPITALARIA
8781,7094000011,MAESTRÍA EN DIDÁCTICA Y MOTRICIDAD INFANTIL
8782,6033200033,ESPECIALIDAD EN BALÍSTICA TÉCNICA Y FORENSE
8783,6033200034,"ESPECIALIDAD EN GRAFOSCOPÍA, DOCUMENTOSCOPÍA Y LOFOSCOPÍA"
8784,6033200035,ESPECIALIDAD EN INVESTIGACIÓN Y RECONSTRUCCIÓN DE LA ESCENA DEL CRIMEN
8785,6033200036,ESPECIALIDAD EN PERFILACIÓN CRIMINAL
8786,6033200037,ESPECIALIDAD EN INVESTIGACIÓN CRIMINAL
8787,7101100041,MAESTRÍA EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE
8788,8101100009,DOCTORADO EN PSICOLOGÍA DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE
8789,8022600020,DOCTORADO EN BIOÉTICA CON FORMACIÓN EN DERECHOS HUMANOS
8790,7012603021,MAESTRÍA EN ENSEÑANZA DE LENGUAS EXTRANJERAS
8791,8011000028,DOCTORADO EN HUMANIDADES CON OPCIÓN TERMINAL EN EDUCACIÓN
8792,6041200054,ESPECIALIDAD EN MARKETING DIGITAL
8793,6022200013,ESPECIALIDAD EN DOCENCIA DEL ESPAÑOL COMO LENGUA EXTRANJERA
8794,8033100072,DOCTORADO EN DERECHO Y PROCEDIMIENTOS ORALES
8795,7052100027,MAESTRÍA EN ASTROBIOLOGÍA
8796,7072400022,MAESTRÍA EN INGENIERÍA PETROLERA Y MEDIO AMBIENTE
8797,7032100053,MAESTRÍA EN PERIODISMO AMBIENTAL
8798,8051300043,DOCTORADO EN ECOLOGÍA Y GESTIÓN AMBIENTAL
8799,6033100189,ESPECIALIDAD EN JUICIOS ORALES EN MATERIA PENAL
8800,8033100073,DOCTORADO EN PROCESO PENAL ACUSATORIO
8801,6033100190,ESPECIALIDAD EN JUICIOS ORALES EN MATERIA CIVIL Y MERCANTIL
8802,6033100191,ESPECIALIDAD EN JUICIOS ORALES EN MATERIA FAMILIAR
8803,8033200010,DOCTORADO EN CRIMINOLOGÍA Y CRIMINALÍSTICA EN EL SISTEMA PENAL ACUSATORIO
8804,6031100094,ESPECIALIDAD EN PSICOLOGÍA FORENSE Y JURÍDICA
8805,6091302005,ESPECIALIDAD EN ANGIOLOGÍA Y CIRUGÍA VASCULAR Y ENDOVASCULAR
8806,7011400062,MAESTRÍA EN EDUCACIÓN Y TECNOLOGÍA DIGITAL
8807,8011200064,DOCTORADO EN EDUCACIÓN E INNOVACIÓN
8808,8031300031,DOCTORADO EN GOBERNANZA DE SOCIEDADES COMPLEJAS
8809,7042100391,MAESTRÍA EN CIENCIAS EMPRESARIALES Y ADMINISTRACIÓN PÚBLICA
8810,7011200132,MAESTRÍA EN INNOVACIÓN DOCENTE Y GESTIÓN EDUCATIVA
8811,7104100032,MAESTRÍA EN SEGURIDAD Y POLÍTICAS PÚBLICAS
8812,7101500019,MAESTRÍA EN REPOSTERÍA Y PANADERÍA
8813,8011300008,DOCTORADO EN INTERVENCIÓN E INNOVACIÓN EDUCATIVA
8814,8071600011,DOCTORADO EN HÁBITAT Y SUSTENTABILIDAD
8815,7041200165,MAESTRÍA EN MERCADOTECNIA DIGITAL Y ANALÍTICA DE CLIENTES
8816,7031300113,MAESTRÍA EN POLÍTICA Y ANALÍTICA PÚBLICAS
8817,7042100392,MAESTRÍA EN GESTIÓN DE LA INNOVACIÓN
8818,7101500020,MAESTRÍA EN GASTRODIPLOMACIA Y GASTRONOMÍA MEXICANA
8819,6091332009,ESPECIALIDAD EN BRONCOSCOPÍA INTERVENCIONISTA
8820,6091307004,ESPECIALIDAD EN CIRUGÍA NEUROLÓGICA
8821,6091309006,"ESPECIALIDAD EN CIRUGÍA PLÁSTICA, ESTÉTICA Y RECONSTRUCTIVA"
8822,6091342024,ESPECIALIDAD EN ENDOSCOPÍA DEL APARATO DIGESTIVO
8823,6091335010,ESPECIALIDAD EN GLAUCOMA
8824,6091318004,ESPECIALIDAD EN INFECTOLOGÍA DE ADULTOS
8825,6091334007,ESPECIALIDAD EN NEUROLOGÍA DE ADULTOS
8826,6093201007,ESPECIALIDAD EN REHABILITACIÓN ORAL Y MAXILOFACIAL
8827,8022300016,DOCTORADO EN LITERATURA Y CRÍTICA JURÍDICA CONTEMPORÁNEA
8828,7041300073,MAESTRÍA EN ADMINISTRACIÓN DEL GASTO PÚBLICO
8829,7042100393,MAESTRÍA EN DIRECCIÓN E INNOVACIÓN DE EMPRESAS DE ECONOMÍA SOCIAL
8830,7042200058,"MAESTRÍA EN GESTIÓN DE EVENTOS, BANQUETES, GRUPOS Y CONVENCIONES"
8831,8042500028,DOCTORADO EN DIRECCIÓN ESTRATÉGICA DE INSTITUCIONES DEL SECTOR SALUD
8832,7042200059,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO Y ESPARCIMIENTO
8833,7041300074,MAESTRÍA EN FINANZAS Y NEGOCIOS
8834,8011200065,DOCTORADO EN DESARROLLO E INNOVACIÓN DE INSTITUCIONES EDUCATIVAS
8835,7042100394,MAESTRÍA EN ALTA DIRECCIÓN INDUSTRIAL
8836,7101100042,MAESTRÍA EN READAPTACIÓN A LA ACTIVIDAD FÍSICA Y LA COMPETICIÓN DEPORTIVA
8837,7033100406,MAESTRÍA EN SISTEMA PENAL ACUSATORIO Y JUICIOS ORALES
8838,7073100120,MAESTRÍA EN ESTRUCTURAS ARQUITECTÓNICAS
8839,6095500002,ESPECIALIDAD EN LENTES DE CONTACTO
8840,8033100074,"DOCTORADO EN CIENCIAS JURÍDICAS, POLÍTICA Y GOBIERNO"
8841,8022600021,DOCTORADO EN FILOSOFÍA SOCIAL
8842,7032100054,MAESTRÍA EN DIRECCIÓN DE LA COMUNICACIÓN ESTRATÉGICA Y LA INNOVACIÓN
8843,7033100407,MAESTRÍA EN DERECHO ADMINISTRATIVO Y GESTIÓN PÚBLICA
8844,6042100103,ESPECIALIDAD EN INNOVACIÓN GUBERNAMENTAL EN LA GESTIÓN PARA RESULTADOS
8845,7081100095,MAESTRÍA EN AGRICULTURA SUSTENTABLE Y DE PRECISIÓN
8846,7033200068,MAESTRÍA EN INVESTIGACIÓN Y EVALUACIÓN CRIMINAL Y FORENSE
8847,7095200019,MAESTRÍA EN BIOMEDICINA TRASLACIONAL
8848,7101100043,MAESTRÍA EN EDUCACIÓN Y ALTA DIRECCIÓN DEPORTIVA
8849,7022400008,MAESTRÍA EN KU’AYUUJK: COMUNALINGÜÍSTICA MIXE
8850,7041200166,MAESTRÍA EN MARKETING DIGITAL Y COMUNICACIÓN ESTRATÉGICA
8851,7042100395,MAESTRÍA EN LOGISTICA GLOBAL Y CADENA DE SUMINISTROS
8852,7042100396,MAESTRÍA EN MARKETING Y GESTIÓN TURÍSTICA
8853,6022600012,ESPECIALIDAD EN FILOSOFÍA Y ÉTICA DE LA INNOVACIÓN
8854,6011400018,ESPECIALIDAD EN TECNOLOGÍA DE LA INNOVACIÓN EDUCATIVA
8855,6041100063,ESPECIALIDAD EN DISEÑO Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN DE AGRONEGOCIOS
8856,8071700008,DOCTORADO EN INGENIERÍA EN TECNOLOGÍAS EMERGENTES
8857,6012701007,ESPECIALIDAD EN DESARROLLO DE LA INFANCIA Y ADOLESCENCIA
8858,7071100029,MAESTRÍA EN DISEÑO INDUSTRIAL Y PRODUCCIÓN
8859,7071100030,MAESTRÍA EN DISEÑO Y PRODUCCIÓN INDUSTRIAL
8860,7012601022,MAESTRÍA EN EDUCACIÓN DEPORTIVA
8861,7071100031,MAESTRÍA EN MANTENIMIENTO INDUSTRIAL
8862,7012701010,MAESTRÍA EN ORIENTACIÓN Y DESARROLLO DE LA INFANCIA Y ADOLESCENCIA
8863,7041200167,MAESTRÍA EN PUBLICIDAD Y MARKETING DIGITAL
8864,8011200066,DOCTORADO EN CIENCIAS POR INVESTIGACIÓN
8865,6095600010,ESPECIALIDAD EN SALUD MATERNO INFANTIL
8866,7071400019,MAESTRÍA EN TECNOLOGÍA DEL PETRÓLEO Y FLUIDOS DE PERFORACIÓN
8867,7051200037,MAESTRÍA EN CIENCIAS EN BIOTECNOLOGÍA APLICADA
8868,7042100397,MAESTRÍA EN EMPRENDIMIENTO E INNOVACIÓN EMPRESARIAL
8869,8011200067,DOCTORADO EN DOCENCIA E INVESTIGACIÓN SOCIAL
8870,7011200133,MAESTRÍA EN MEDIACIÓN ARTÍSTICA INTERDISCIPLINARIA
8871,7093206005,MAESTRÍA EN REHABILITACIÓN BUCAL
8872,7012000107,MAESTRÍA EN EDUCACIÓN PARA LA INNOVACIÓN DE LA PRÁCTICA DOCENTE
8873,6033100192,ESPECIALIDAD EN DERECHO FISCAL Y DE LA EMPRESA
8874,6031500029,ESPECIALIDAD EN PREVENCIÓN DE VIOLENCIA FAMILIAR
8875,6091341007,ESPECIALIDAD EN SALUD MENTAL Y PSIQUIATRÍA
8876,7033100408,MAESTRÍA EN ANTICORRUPCIÓN Y SISTEMA DE JUSTICIA PENAL
8877,7033100409,MAESTRÍA EN DERECHO CIVIL CORPORATIVO
8878,7071200051,MAESTRÍA EN ENERGÍA SOLAR
8879,7042100398,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y GESTIÓN DEL TALENTO
8880,7042100399,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y MERCADOTECNIA
8881,7042000124,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y TURISMO
8882,7053200015,MAESTRÍA EN BIOESTADÍSTICA Y POLÍTICAS PÚBLICAS
8883,7033200069,MAESTRÍA EN DERECHO Y CRIMINOLOGÍA
8884,7033100410,MAESTRÍA EN DERECHO Y PROCESO PENAL ACUSATORIO
8885,7042000125,MAESTRÍA EN DESARROLLO EMPRESARIAL SOSTENIBLE
8886,7011000087,MAESTRÍA EN EDUCACIÓN Y DIRECCIÓN DE INSTITUCIONES EDUCATIVAS
8887,7011200134,MAESTRÍA EN EDUCACIÓN Y EVALUACIÓN EDUCATIVA
8888,7011300058,MAESTRÍA EN EDUCACIÓN Y NECESIDADES ESPECIALES
8889,7041100121,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS (MBA)
8890,7033200070,MAESTRÍA EN CRIMINOLOGÍA FORENSE Y PERFILACIÓN CRIMINAL
8891,7042100400,MAESTRÍA EN INNOVACIÓN EN LA CADENA DE SUMINISTRO Y LOGÍSTICA INTERNACIONAL
8892,6073100034,ESPECIALIDAD EN ACCESIBILIDAD UNIVERSAL EN LA ARQUITECTURA Y LA CIUDAD
8893,7042300078,MAESTRÍA EN GESTIÓN Y POLÍTICAS METROPOLITANAS
8894,7071500026,MAESTRÍA EN ELECTRIFICACIÓN AUTOMOTRIZ
8895,8042100051,DOCTORADO EN INNOVACIÓN Y SUSTENTABILIDAD EN LOS NEGOCIOS
8896,7052300035,MAESTRÍA EN GEOLOGÍA
8897,8052300021,DOCTORADO EN GEOLOGÍA
8898,7011200135,MAESTRÍA EN POLÍTICAS EDUCATIVAS
8899,7011000088,MAESTRÍA EN EDUCACIÓN GESTALT HUMANISTA
8900,6021600017,ESPECIALIDAD EN DISEÑO Y DESARROLLO DE EQUIPAMIENTO
8901,8052200023,DOCTORADO EN CIENCIA DE BIOMATERIALES SUSTENTABLES
8902,7012500040,MAESTRÍA EN EDUCACIÓN EL ÁREA DE ENSEÑANZA SUPERIOR
8903,7011100085,MAESTRÍA EN EDUCACIÓN EL ÁREA DE DESARROLLO CURRICULAR
8904,7011200136,MAESTRÍA EN EDUCACIÓN EL ÁREA DE GESTIÓN EDUCATIVA
8905,7012500041,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE ENSEÑANZA SUPERIOR
8906,7011100086,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE DESARROLLO CURRICULAR
8907,7011200137,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE GESTIÓN EDUCATIVA
8908,8031300032,DOCTORADO EN POLÍTICAS PÚBLICAS Y COHESIÓN SOCIAL
8909,8042100052,DOCTORADO EN INNOVACIÓN Y GESTIÓN DE LA RESPONSABILIDAD SOCIAL
8910,7033100411,MAESTRÍA EN CIENCIAS DEL DERECHO Y LA CRIMINALÍSTICA
8911,8011200068,DOCTORADO EN DESARROLLO EDUCATIVO E INTERVENCIÓN PEDAGÓGICA
8912,6042100104,ESPECIALIDAD EN PEQUEÑAS Y MEDIANAS EMPRESAS
8913,7031100271,MAESTRÍA EN PSICOTERAPIA CON UN ENFOQUE PSICOANALÍTICO
8914,6022600013,ESPECIALIDAD EN EL RECONOCIMIENTO DE LAS EMOCIONES Y SU ENSEÑANZA EN LA ESCUELA
8915,6012400005,ESPECIALIDAD EN DOCENCIA DE LA HISTORIA
8916,7101100044,MAESTRÍA EN ACTIVIDAD FÍSICA PARA LA SALUD
8917,6012602004,ESPECIALIDAD EN EDUCACIÓN MUSICAL
8918,7062200081,MAESTRÍA EN GESTIÓN DE LA INFORMACIÓN EN ENTORNOS DIGITALES
8919,6031100095,ESPECIALIDAD EN PSICOLOGÍA CLÍNICA Y SALUD MENTAL
8920,6021400016,ESPECIALIDAD EN CINEMATOGRAFÍA (PRODUCCIÓN AUDIOVISUAL)
8921,7012500042,MAESTRÍA EN DOCENCIA UNIVERSITARIA PARA LA EDUCACIÓN DIGITAL
8922,8053100012,DOCTORADO EN CIENCIAS CON ESPECIALIDAD MATEMÁTICA EDUCATIVA
8923,7011200138,MAESTRÍA EN DESARROLLO EDUCATIVO E INVESTIGACIÓN
8924,8072100014,DOCTORADO EN CIENCIAS: PRODUCTOS NATURALES Y ALIMENTOS
8925,7042100401,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y DESARROLLO SOSTENIBLE
8926,7033100412,MAESTRÍA EN DERECHO PROCESAL Y CIVIL
8927,6042100105,ESPECIALIDAD EN ADMINISTRACIÓN DE NEGOCIOS EN ENTORNOS VIRTUALES
8928,7051300091,MAESTRÍA EN APROVECHAMIENTO SOSTENIBLE DE LOS RECURSOS NATURALES
8929,8042100053,DOCTORADO EN MANAGEMNT OGANIZACIONAL
8930,6033100193,ESPECIALIDAD EN EL NUEVO SISTEMA PENAL ACUSATORIO
8931,8031300033,DOCTORADO EN POLÍTICA EDUCATIVA Y DESARROLLO SOCIAL
8932,7081300009,MAESTRÍA TECNOLÓGICA EN MANEJO SUSTENTABLE DE BOSQUES
8933,7081300010,MAESTRÍA TECNOLÓGICA EN CONSERVACIÓN Y MANEJO SUSTENTABLE DE BOSQUES
8934,7031100272,MAESTRÍA EN PSICOLOGÍA ORGANIZACIONAL Y DEL TRABAJO
8935,7062200082,MAESTRÍA EN ALTA DIRECCIÓN EN SISTEMAS DE INFORMACIÓN
8936,7031200091,MAESTRÍA INTERINSTITUCIONAL EN ESTUDIOS URBANOS Y REGONALES
8937,7032100055,MAESTRÍA EN COMUNICACIÓN ORGANIZACIONAL Y MEDIOS DIGITALES
8938,7012702035,MAESTRÍA EN EDUCACIÓN ESPECIAL Y PSICOLOGÍA EDUCATIVA
8939,7042300079,MAESTRÍA EN GESTIÓN PÚBLICA Y CIENCIAS POLÍTICAS
8940,7062200083,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y SEGURIDAD INFORMÁTICA
8941,7041100122,MAESTRÍA EN DIRECCIÓN DE NEGOCIOS GASTRONÓMICOS Y TURÍSTICOS
8942,6032100019,ESPECIALIDAD EN COMUNICACIÓN ESTRATÉGICA EMPRESARIAL
8943,6101500022,ESPECIALIDAD EN GESTIÓN DE EMPRESAS DE ALIMENTOS Y BEBIDAS
8944,6021500021,ESPECIALIDAD EN CREACIÓN DE CONTENIDO DIGITAL
8945,6011300017,ESPECIALIDAD EN INTERVENCIÓN PSICOPEDAGÓGICA
8946,6031100096,ESPECIALIDAD EN EVALUACIÓN PSICOMÉTRICA
8947,6041400033,ESPECIALIDAD EN DEFENSA FISCAL
8948,6101600007,ESPECIALIDAD EN ORGANIZACIÓN Y LOGÍSTICA DE EVENTOS
8949,6041200055,ESPECIALIDAD EN MERCADOTECNIA POLÍTICA
8950,6091335011,ALTA ESPECIALIDAD EN SEGMENTO ANTERIOR
8951,7093203008,MAESTRÍA EN ODONTOLOGÍA INTEGRAL DEL NIÑO Y ADOLESCENTE
8952,7093206006,MAESTRÍA EN REHABILITACIÓN ORAL AVANZADA
8953,6091321010,SUBESPECIALIDAD EN MEDICINA DEL ENFERMO EN ESTADO CRÍTICO
8954,7062200084,MAESTRÍA EN DIRECCIÓN ADMINISTRATIVA PARA ENTORNOS DIGITALES
8955,7033100413,MAESTRÍA EN CLÍNICA EN DERECHO PROCESAL
8956,7011400063,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN Y COMPETENCIAS DIGITALES
8957,7042200060,MAESTRÍA EN GESTIÓN Y DESARROLLO DE PRODUCTOS Y EXPERIENCIAS TURÍSTICAS INNOVADORAS
8958,7012000108,MAESTRÍA EN DOCENCIA ON LINE
8959,8042100054,DOCTORADO EN ADMINISTRACIÓN DE NEGOCIOS DBA
8960,7042500171,MAESTRÍA EN ADMINISTRACIÓN AGROPECUARIA Y DESARROLLO SUSTENTABLE
8961,7081100096,MAESTRÍA EN CIENCIAS EN PRODUCCIÓN ANIMAL EN CLIMAS CÁLIDOS
8962,7081100097,MAESTRÍA EN CIENCIAS EN AGROBIOTECNOLOGÍA EN ZONAS ÁRIDAS
8963,7062200085,MAESTRÍA EN GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN
8964,7041300075,MAESTRÍA EN INTELIGENCIA FINANCIERA
8965,7094200033,MAESTRÍA EN CIENCIAS DE LA NUTRICIÓN
8966,8033100075,DOCTORADO EN DERECHO PENAL E INVESTIGACIÓN JURÍDICA
8967,7011200139,MAESTRÍA EN ADMINISTRACIÓN Y GESTIÓN ESCOLAR
8968,6041300029,ESPECIALIDAD EN ADMINISTRACIÓN Y FINANZAS
8969,7033100414,MAESTRÍA EN DERECHO PROCESAL CIVIL Y FAMILIAR
8970,8042400003,DOCTORADO EN GESTIÓN DE LA INGENIERÍA
8971,6031100097,"ESPECIALIDAD EN ESTUDIOS DE GÉNERO, MASCULINIDADES Y DIVERSIDAD"
8972,7021200015,"MAESTRÍA EN TEORÍA Y PRÁCTICA DE LAS ARTES ESCÉNICAS: ARTE DRAMÁTICO, DANZA Y MÚSICA"
8973,7101500021,MAESTRÍA EN CIENCIAS DE LA GASTRONOMÍA MEXICANA
8974,8101500001,DOCTORADO EN CIENCIAS DE LA GASTRONOMÍA MEXICANA
8975,7071600033,MAESTRÍA EN INGENIERÍA INDUSTRIAL Y MEDIO AMBIENTE
8976,7011400064,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON ACENTUACIÓN EN TECNOLOGÍA EDUCATIVA
8977,7011200140,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON ACENTUACIÓN EN GESTIÓN Y LIDERAZGO EN INSTITUCIONES EDUCATIVAS 
8978,8073200010,DOCTORADO EN INGENIERÍA DE LA CONSTRUCCIÓN
8979,6011400019,"ESPECIALIZACIÓN EN EDUCACIÓN Y TECNOLOGÍAS: USO, APLICACIÓN Y DISEÑO"
8980,6042100106,ESPECIALIDAD EN DIRECCIÓN DE PROYECTOS LOGÍSTICOS
8981,7102100016,MAESTRÍA EN LOGÍSTICA Y MOVILIDAD
